OrderId,CustomerId,CustomerEmail,RestaurantId,RestaurantName,GroupSize,ItemCount,OrderTotalEUR,Status,DeliveryMinutes,OrderDateTime
ORD-000161,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWWYA3,Athena Grill,4,2,25.14,Delivered,30,2025-08-12 03:11:00
ORD-000162,003DQ00000Gq3DqYAJ,eva.dekker15@example.com,001DQ00000N9TWWYA3,Athena Grill,4,2,25.4,Delivered,59,2025-03-19 08:28:00
ORD-000163,003DQ00000Gq3DqYAJ,eva.dekker15@example.com,001DQ00000N9TWWYA3,Athena Grill,6,3,40.03,Delivered,30,2025-11-17 13:04:00
ORD-000164,003DQ00000Gq3E2YAJ,lara.meijer27@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,19.12,Cancelled,38,2026-02-18 04:34:00
ORD-000165,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,5.05,Delivered,47,2025-10-04 12:26:00
ORD-000166,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWWYA3,Athena Grill,10,5,65.88,Cancelled,36,2026-02-05 23:04:00
ORD-000167,003DQ00000Gq3E5YAJ,gijs.bos30@example.com,001DQ00000N9TWWYA3,Athena Grill,4,2,22.99,Refunded,42,2025-02-07 01:32:00
ORD-000168,003DQ00000Gq3DxYAJ,jesse.jansen22@example.com,001DQ00000N9TWWYA3,Athena Grill,10,5,59.49,Cancelled,23,2025-02-07 06:35:00
ORD-000169,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,5.05,Delivered,25,2025-06-07 07:23:00
ORD-000170,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWWYA3,Athena Grill,4,2,35.54,Delivered,51,2026-05-28 03:45:00
ORD-000171,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWWYA3,Athena Grill,12,6,86.02,Delivered,48,2026-02-06 07:49:00
ORD-000172,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWWYA3,Athena Grill,6,3,30.08,Delivered,58,2026-01-27 15:06:00
ORD-000173,003DQ00000Gq3EMYAZ,noor.meijer47@example.com,001DQ00000N9TWWYA3,Athena Grill,2,1,12.72,Delivered,18,2025-02-23 23:00:00
ORD-000174,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWWYA3,Athena Grill,4,2,33.99,Delivered,42,2025-05-16 14:44:00
ORD-000175,003DQ00000Gq3EMYAZ,noor.meijer47@example.com,001DQ00000N9TWWYA3,Athena Grill,10,5,74.16,Delivered,52,2026-01-16 07:49:00
ORD-000176,003DQ00000Gq3DyYAJ,nora.dijk23@example.com,001DQ00000N9TWWYA3,Athena Grill,2,1,5.87,Delivered,27,2026-02-15 01:15:00
ORD-000177,003DQ00000Gq3EMYAZ,noor.meijer47@example.com,001DQ00000N9TWWYA3,Athena Grill,6,3,24.56,Delivered,57,2025-03-21 08:21:00
ORD-000178,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWWYA3,Athena Grill,2,1,9.34,Delivered,32,2026-06-19 03:36:00
ORD-000179,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWWYA3,Athena Grill,10,5,81.7,Delivered,55,2025-05-20 12:19:00
ORD-000180,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,9.35,Cancelled,35,2026-05-18 23:37:00
ORD-000181,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,10.81,Delivered,56,2026-05-12 21:28:00
ORD-000182,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWWYA3,Athena Grill,2,1,5.04,Cancelled,31,2025-03-10 07:48:00
ORD-000183,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,5.05,Cancelled,39,2026-01-28 15:12:00
ORD-000184,003DQ00000Gq3DvYAJ,levi.graaf20@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,18.13,Delivered,39,2026-04-05 04:11:00
ORD-000185,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWWYA3,Athena Grill,2,1,15.43,Delivered,55,2025-09-17 08:11:00
ORD-000186,003DQ00000Gq3DfYAJ,lucas.bakker4@example.com,001DQ00000N9TWWYA3,Athena Grill,12,6,101.04,Delivered,29,2025-03-14 11:08:00
ORD-000187,003DQ00000Gq3DpYAJ,milan.leeuwen14@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,10.81,Delivered,19,2025-02-19 19:56:00
ORD-000188,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWWYA3,Athena Grill,10,5,74.69,Refunded,55,2026-04-04 08:49:00
ORD-000189,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWWYA3,Athena Grill,2,1,5.65,Delivered,65,2025-08-28 03:39:00
ORD-000190,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWWYA3,Athena Grill,10,5,51.22,Cancelled,63,2025-03-19 20:47:00
ORD-000191,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWWYA3,Athena Grill,15,7,98.53,Delivered,47,2025-12-24 15:04:00
ORD-000192,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWWYA3,Athena Grill,4,2,37.69,Delivered,64,2025-09-25 11:54:00
ORD-000193,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWWYA3,Athena Grill,2,1,9.35,Delivered,60,2025-05-23 12:43:00
ORD-000194,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWWYA3,Athena Grill,2,1,5.87,Delivered,30,2026-03-27 17:48:00
ORD-000195,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWWYA3,Athena Grill,1,1,5.65,Delivered,45,2025-06-28 09:49:00
ORD-000196,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWWYA3,Athena Grill,15,7,86.3,Delivered,32,2025-07-18 15:18:00
ORD-000197,003DQ00000Gq3DfYAJ,lucas.bakker4@example.com,001DQ00000N9TWWYA3,Athena Grill,4,2,31.73,Delivered,24,2025-01-29 19:11:00
ORD-000198,003DQ00000Gq3DfYAJ,lucas.bakker4@example.com,001DQ00000N9TWWYA3,Athena Grill,4,2,24.0,Delivered,61,2025-11-20 16:47:00
ORD-000199,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWWYA3,Athena Grill,12,6,87.32,Delivered,53,2025-12-06 19:51:00
ORD-000200,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWWYA3,Athena Grill,6,3,56.8,Delivered,36,2025-01-06 04:58:00
ORD-000201,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,22.79,Delivered,30,2025-01-27 12:31:00
ORD-000202,003DQ00000Gq3E9YAJ,sven.leeuwen34@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,9.75,Delivered,36,2026-01-08 21:42:00
ORD-000203,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,13.59,Refunded,24,2025-10-04 18:09:00
ORD-000204,003DQ00000Gq3DxYAJ,jesse.jansen22@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,64.54,Delivered,22,2025-01-02 17:02:00
ORD-000205,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,31.45,Cancelled,45,2025-07-09 16:24:00
ORD-000206,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,22.79,Cancelled,60,2026-05-10 08:53:00
ORD-000207,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,12.41,Cancelled,42,2026-05-20 10:03:00
ORD-000208,003DQ00000Gq3DjYAJ,finn.mulder8@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,83.85,Delivered,56,2025-01-15 20:21:00
ORD-000209,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,17.27,Delivered,45,2026-01-29 04:12:00
ORD-000210,003DQ00000Gq3E4YAJ,maud.boer29@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,55.96,Delivered,43,2025-08-07 04:29:00
ORD-000211,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,35.06,Refunded,40,2025-02-02 13:36:00
ORD-000212,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,95.03,Delivered,40,2026-06-08 09:29:00
ORD-000213,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,24.98,Delivered,24,2025-01-08 15:15:00
ORD-000214,003DQ00000Gq3DjYAJ,finn.mulder8@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,12.39,Refunded,22,2025-02-25 13:23:00
ORD-000215,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,10.97,Delivered,19,2026-04-16 13:22:00
ORD-000216,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,32.19,Cancelled,53,2025-11-06 08:28:00
ORD-000217,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,33.62,Delivered,27,2025-04-28 18:05:00
ORD-000218,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,10.97,Delivered,24,2025-11-06 09:45:00
ORD-000219,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,85.0,Delivered,44,2026-01-20 09:20:00
ORD-000220,003DQ00000Gq3DvYAJ,levi.graaf20@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,12.39,Cancelled,42,2025-11-29 00:54:00
ORD-000221,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,5.32,Delivered,51,2026-02-03 06:26:00
ORD-000222,003DQ00000Gq3E2YAJ,lara.meijer27@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,61.94,Delivered,32,2026-06-15 19:31:00
ORD-000223,003DQ00000Gq3ENYAZ,jens.mulder48@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,11.97,Delivered,50,2025-09-02 20:30:00
ORD-000224,003DQ00000Gq3E2YAJ,lara.meijer27@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,63.84,Cancelled,38,2025-01-20 17:13:00
ORD-000225,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,9.75,Delivered,31,2025-11-21 07:02:00
ORD-000226,003DQ00000Gq3DfYAJ,lucas.bakker4@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,9.75,Delivered,40,2025-07-07 14:38:00
ORD-000227,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,11.13,Delivered,19,2026-03-19 12:27:00
ORD-000228,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,56.76,Cancelled,64,2025-10-19 16:42:00
ORD-000229,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,78.1,Delivered,25,2026-02-12 08:24:00
ORD-000230,003DQ00000Gq3DqYAJ,eva.dekker15@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,64.32,Delivered,28,2026-03-27 02:23:00
ORD-000231,003DQ00000Gq3DxYAJ,jesse.jansen22@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,57.57,Delivered,44,2025-11-28 00:46:00
ORD-000232,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,77.94,Refunded,38,2025-04-24 09:23:00
ORD-000233,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,4.86,Cancelled,33,2025-12-19 02:04:00
ORD-000234,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,11.97,Refunded,44,2025-01-13 01:24:00
ORD-000235,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,72.11,Delivered,31,2026-03-10 22:18:00
ORD-000236,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,83.26,Delivered,37,2026-03-31 15:14:00
ORD-000237,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,14.67,Delivered,18,2025-02-13 14:39:00
ORD-000238,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,30.42,Delivered,44,2025-11-14 12:43:00
ORD-000239,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,12.41,Delivered,52,2026-05-09 02:10:00
ORD-000240,003DQ00000Gq3DyYAJ,nora.dijk23@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,5.27,Delivered,20,2026-01-09 16:01:00
ORD-000241,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,28.12,Delivered,34,2025-11-28 08:10:00
ORD-000242,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,84.65,Delivered,31,2025-02-09 08:57:00
ORD-000243,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,63.58,Delivered,21,2025-01-11 04:28:00
ORD-000244,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,7.41,Refunded,53,2025-01-09 17:38:00
ORD-000245,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,92.86,Refunded,55,2025-02-23 03:17:00
ORD-000246,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,60.6,Delivered,62,2025-09-26 15:22:00
ORD-000247,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,35.38,Delivered,42,2025-09-08 03:10:00
ORD-000248,003DQ00000Gq3DdYAJ,daan.jansen2@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,5.27,Delivered,24,2026-05-07 02:51:00
ORD-000249,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,10.97,Delivered,27,2025-08-31 23:03:00
ORD-000250,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,24.55,Cancelled,48,2025-01-11 10:05:00
ORD-000251,003DQ00000Gq3E8YAJ,iris.hendriks33@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,89.04,Delivered,45,2025-01-28 22:06:00
ORD-000252,003DQ00000Gq3ELYAZ,teun.smit46@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,10.97,Delivered,39,2025-07-12 03:50:00
ORD-000253,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,24.61,Delivered,32,2026-06-20 12:47:00
ORD-000254,003DQ00000Gq3DfYAJ,lucas.bakker4@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,62.37,Delivered,48,2025-07-19 20:13:00
ORD-000255,003DQ00000Gq3DuYAJ,sophie.smits19@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,7.41,Delivered,46,2026-06-02 11:22:00
ORD-000256,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,64.93,Delivered,43,2025-12-14 23:06:00
ORD-000257,003DQ00000Gq3E4YAJ,maud.boer29@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,19.85,Delivered,61,2025-01-09 04:18:00
ORD-000258,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,13.59,Delivered,34,2026-06-07 08:41:00
ORD-000259,003DQ00000Gq3ELYAZ,teun.smit46@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,4.86,Cancelled,42,2026-01-01 04:41:00
ORD-000260,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,17.27,Delivered,29,2026-04-24 21:14:00
ORD-000261,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,5.27,Delivered,56,2026-03-31 10:07:00
ORD-000262,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,47.34,Delivered,22,2026-03-25 17:53:00
ORD-000263,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,82.77,Cancelled,40,2025-05-28 11:09:00
ORD-000264,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,95.66,Delivered,18,2026-03-30 19:30:00
ORD-000265,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,19.04,Delivered,19,2025-12-05 07:40:00
ORD-000266,003DQ00000Gq3DuYAJ,sophie.smits19@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,23.36,Delivered,49,2025-07-01 17:58:00
ORD-000267,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,22.8,Delivered,61,2025-07-06 03:53:00
ORD-000268,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,19.81,Delivered,51,2026-05-22 02:37:00
ORD-000269,003DQ00000Gq3DuYAJ,sophie.smits19@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,78.91,Delivered,27,2026-06-15 18:09:00
ORD-000270,003DQ00000Gq3E5YAJ,gijs.bos30@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,17.24,Delivered,48,2025-04-26 07:28:00
ORD-000271,003DQ00000Gq3EHYAZ,koen.jansen42@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,19.81,Delivered,47,2025-06-25 09:59:00
ORD-000272,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,13.59,Delivered,58,2025-02-06 09:08:00
ORD-000273,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,61.91,Delivered,48,2025-06-14 13:12:00
ORD-000274,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,11.97,Delivered,26,2025-05-25 05:21:00
ORD-000275,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,12.16,Cancelled,35,2025-11-07 21:09:00
ORD-000276,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,30.58,Delivered,54,2026-04-11 05:16:00
ORD-000277,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,35.38,Refunded,27,2025-03-31 22:44:00
ORD-000278,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,43.41,Delivered,49,2026-05-19 10:03:00
ORD-000279,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,26.92,Delivered,46,2025-07-22 00:59:00
ORD-000280,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,34.77,Delivered,24,2026-02-26 20:45:00
ORD-000281,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,58.07,Delivered,42,2026-04-01 20:23:00
ORD-000282,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,23.0,Delivered,21,2025-09-18 23:01:00
ORD-000283,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,35.21,Refunded,55,2025-10-19 23:24:00
ORD-000284,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,71.71,Cancelled,54,2025-05-18 06:56:00
ORD-000285,003DQ00000Gq3DxYAJ,jesse.jansen22@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,13.18,Delivered,23,2026-01-02 11:49:00
ORD-000286,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,28.88,Delivered,51,2025-03-18 20:43:00
ORD-000287,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,24.18,Delivered,22,2025-07-26 15:22:00
ORD-000288,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,8.32,Delivered,21,2025-05-25 23:24:00
ORD-000289,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,22.79,Refunded,32,2025-03-23 09:56:00
ORD-000290,003DQ00000Gq3EHYAZ,koen.jansen42@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,19.81,Delivered,56,2025-04-09 23:47:00
ORD-000291,003DQ00000Gq3DyYAJ,nora.dijk23@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,84.81,Delivered,45,2025-07-12 12:06:00
ORD-000292,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,22.28,Delivered,20,2025-05-21 14:51:00
ORD-000293,003DQ00000Gq3DxYAJ,jesse.jansen22@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,66.12,Delivered,28,2025-11-15 07:37:00
ORD-000294,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,33.32,Delivered,22,2025-04-08 06:16:00
ORD-000295,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,13.59,Refunded,20,2026-01-11 19:35:00
ORD-000296,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,8.32,Delivered,18,2026-02-17 05:56:00
ORD-000297,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWTYA3,Bangkok Bites,20,10,135.68,Delivered,48,2025-05-19 02:18:00
ORD-000298,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,5.32,Delivered,57,2025-02-27 23:19:00
ORD-000299,003DQ00000Gq3DyYAJ,nora.dijk23@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,13.59,Cancelled,29,2025-08-15 02:18:00
ORD-000300,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,70.44,Refunded,46,2026-01-07 19:04:00
ORD-000301,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,11.97,Delivered,35,2025-01-08 00:51:00
ORD-000302,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWTYA3,Bangkok Bites,20,10,116.61,Delivered,55,2026-04-08 19:41:00
ORD-000303,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,10.59,Cancelled,34,2026-04-09 06:50:00
ORD-000304,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWTYA3,Bangkok Bites,6,3,46.11,Refunded,28,2025-02-22 09:00:00
ORD-000305,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,13.33,Delivered,23,2025-03-12 15:24:00
ORD-000306,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,67.24,Delivered,58,2025-12-02 15:03:00
ORD-000307,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,22.34,Delivered,21,2025-07-02 08:29:00
ORD-000308,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,91.24,Delivered,62,2025-07-17 09:09:00
ORD-000309,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,84.05,Delivered,23,2025-04-21 17:17:00
ORD-000310,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWTYA3,Bangkok Bites,10,5,70.55,Refunded,64,2025-11-18 17:09:00
ORD-000311,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,13.59,Delivered,61,2025-10-29 09:40:00
ORD-000312,003DQ00000Gq3E9YAJ,sven.leeuwen34@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,79.92,Cancelled,64,2025-08-11 04:19:00
ORD-000313,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,19.65,Delivered,59,2025-01-08 02:07:00
ORD-000314,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWTYA3,Bangkok Bites,4,2,15.58,Delivered,43,2025-11-16 22:15:00
ORD-000315,003DQ00000Gq3DvYAJ,levi.graaf20@example.com,001DQ00000N9TWTYA3,Bangkok Bites,12,6,80.57,Cancelled,63,2025-08-09 08:05:00
ORD-000316,003DQ00000Gq3EHYAZ,koen.jansen42@example.com,001DQ00000N9TWTYA3,Bangkok Bites,15,7,77.11,Delivered,30,2025-09-30 06:52:00
ORD-000317,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWTYA3,Bangkok Bites,2,1,13.33,Cancelled,46,2026-06-07 20:58:00
ORD-000318,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWTYA3,Bangkok Bites,1,1,12.16,Delivered,47,2025-12-03 17:59:00
